transition,change_mode,old_gene_id,new_gene_id,reason_category,reason_detail,reason_source,confidence,bbh_pid,bbh_evalue,bbh_cov,old_reaction_count,new_reaction_count,old_reaction_ids,new_reaction_ids
iDT1294Photo -> DSM123,remove,RPE_RS10190,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,50.883,0.0,0.970404984423676,1,0,CDGUNPD,
iDT1294Photo -> DSM123,remove,RPE_RS10455,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,28.933,1.06e-24,1.0142450142450143,4,0,COALCDH | GLYALDDy | LCARSyi | PPDOy,
iDT1294Photo -> DSM123,remove,RPE_RS10600,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,29.787,5.36e-05,0.2385786802030456,1,0,GALT1,
iDT1294Photo -> DSM123,remove,RPE_RS10605,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,30.793,1.01e-34,1.0614886731391586,1,0,ALAALAr,
iDT1294Photo -> DSM123,remove,RPE_RS10920,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,61.988,6.83e-75,0.994186046511628,2,0,DHFR | FOLR2,
iDT1294Photo -> DSM123,remove,RPE_RS10975,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,35.577,3.5e-08,0.3151515151515151,1,0,R05224_1,
iDT1294Photo -> DSM123,remove,RPE_RS11030,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,23.218,1.47e-09,0.9731543624161074,1,0,HPACt2r,
iDT1294Photo -> DSM123,remove,RPE_RS11060,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,50.391,1.07e-91,0.7757575757575758,3,0,PPK | PPK2r | PPKr,
iDT1294Photo -> DSM123,remove,RPE_RS11180,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,50.442,5.07e-138,0.980477223427332,1,0,PRE3BS,
iDT1294Photo -> DSM123,remove,RPE_RS11190,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,57.769,1.26e-97,0.9920948616600792,1,0,R05219,
iDT1294Photo -> DSM123,remove,RPE_RS11240,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,41.641,5.900000000000002e-59,0.9676470588235294,1,0,THRPDC,
iDT1294Photo -> DSM123,remove,RPE_RS12125,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,32.226,1.29e-32,0.9347826086956522,5,0,CD2t3pp | COBALT2t3pp | MN2t3pp | NI2t3pp | ZN2t3pp,
iDT1294Photo -> DSM123,remove,RPE_RS12295,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,43.195,5.6000000000000005e-28,0.2166666666666666,3,0,CDGUNPD | PDE1 | PDE4,
iDT1294Photo -> DSM123,remove,RPE_RS12615,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,42.421,0.0,1.0009541984732824,4,0,FUSAtpp | NOVBCNtpp | RFAMPtpp | TTRCYCtpp,
iDT1294Photo -> DSM123,remove,RPE_RS12915,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,37.333,3.12e-05,0.4854368932038835,1,0,DHBD,
iDT1294Photo -> DSM123,remove,RPE_RS13475,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,57.87,1.92e-76,0.9432314410480348,8,0,2DOXG6PP | E4PP | F1PP | F6PP | G1PP | G6PP | R5PP | RU5PP,
iDT1294Photo -> DSM123,remove,RPE_RS13715,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,62.766,3.12e-33,0.9894736842105264,2,0,ARGabcpp | GLNabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS14105,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,38.961,4.78e-06,0.4967741935483871,1,0,DHBD,
iDT1294Photo -> DSM123,remove,RPE_RS14255,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,37.5,1.0600000000000002e-27,0.7156549520766773,2,0,MNabc | MNabc_1,
iDT1294Photo -> DSM123,remove,RPE_RS14260,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,35.424,2.84e-29,0.6724565756823822,2,0,MNabc | MNabc_1,
iDT1294Photo -> DSM123,remove,RPE_RS14265,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,43.775,5.96e-63,0.8989169675090253,4,0,DHBSZ3FEabcpp | LIPAabcpp | MNabc | MNabc_1,
iDT1294Photo -> DSM123,remove,RPE_RS14270,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,32.069,6.77e-36,0.8787878787878788,3,0,ICLIPAS | MNabc | MNabc_1,
iDT1294Photo -> DSM123,remove,RPE_RS14330,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,35.714,8.59e-08,0.6268656716417911,1,0,Ftpp,
iDT1294Photo -> DSM123,remove,RPE_RS14895,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,62.385,8.78e-178,0.990909090909091,7,0,S2FE2SR | S2FE2SS | S2FE2SS2 | S2FE2ST | S4FE4SR | S4FE4ST | SCYSDS,
iDT1294Photo -> DSM123,remove,RPE_RS15275,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,62.302,4.070000000000001e-110,0.8513513513513513,2,0,PPK | PPK2,
iDT1294Photo -> DSM123,remove,RPE_RS15380,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,26.515,2.3e-13,0.4392678868552412,1,0,Kt2r,
iDT1294Photo -> DSM123,remove,RPE_RS15570,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,32.624,1.18e-07,0.5222222222222223,2,0,OBTFL | PFL,
iDT1294Photo -> DSM123,remove,RPE_RS15575,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,56.021,3.14e-69,0.9947916666666666,1,0,R15BPK,
iDT1294Photo -> DSM123,remove,RPE_RS15620,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,61.71,1.71e-100,0.9307958477508652,1,0,MEPNabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS15625,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,56.747,4.37e-100,0.9829931972789115,1,0,MEPNabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS15630,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,55.556,3.81e-112,0.9504950495049505,1,0,MEPNabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS15775,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,58.511,1.3e-79,1.0888030888030888,10,0,CBItonex | CBL1tonex | CPGNtonex | FE3DCITtonex | FE3DHBZStonex | FE3HOXabcpp | FE3HOXtonex | FECRMtonex | FEENTERtonex | FEOXAMtonex,
iDT1294Photo -> DSM123,remove,RPE_RS15855,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,56.154,3.38e-139,0.9798994974874372,1,0,PPAKr,
iDT1294Photo -> DSM123,remove,RPE_RS15865,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,58.498,2.81e-104,0.9844357976653696,26,0,EAR100x | EAR100y | EAR120x | EAR120y | EAR121x | EAR121y | EAR140x | EAR140y | EAR141x | EAR141y | EAR160x | EAR160y | EAR161x | EAR161y | EAR180x | EAR180y | EAR181x | EAR181y | EAR40x | EAR40y | EAR60x | EAR60y | EAR80x | EAR80y | EGMEACPR | EPMEACPR,
iDT1294Photo -> DSM123,remove,RPE_RS15960,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,33.898,7.379999999999999e-23,0.5583596214511041,1,0,SERAT,
iDT1294Photo -> DSM123,remove,RPE_RS15975,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,29.545,1.28e-07,0.3157894736842105,1,0,NIT1b_1,
iDT1294Photo -> DSM123,remove,RPE_RS15995,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,31.544,3.03e-30,0.9341692789968652,4,0,ETHSO3abcpp | ISETACabcpp | MSO3abcpp | SULFACabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS16010,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,45.417,4.44e-53,0.851063829787234,10,0,ARBabcpp | CHLabcpp | ETHSO3abcpp | GALabcpp | GLCabcpp | ISETACabcpp | LIPAabcpp | MSO3abcpp | SULFACabcpp | XYLabcpp,
iDT1294Photo -> DSM123,remove,RPE_RS16015,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,51.19,3.52e-48,0.8795811518324608,2,0,FADRx | PYROX,
iDT1294Photo -> DSM123,remove,RPE_RS16045,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,42.807,4.940000000000001e-73,0.9283387622149836,1,0,SUCOAS,
iDT1294Photo -> DSM123,remove,RPE_RS16050,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,31.728,1.4e-52,0.9388297872340424,1,0,SUCOAS,
iDT1294Photo -> DSM123,remove,RPE_RS16060,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,33.862,2.21e-27,0.5851393188854489,3,0,BCT1_syn | H2CO3_NAt_syn | NO3abcpp,
iDT1294Photo -> DSM123,remove,RPE_RS16070,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,58.051,2.43e-88,0.98744769874477,1,0,AI2abcpp,
iDT1294Photo -> DSM123,remove,RPE_RS16110,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,31.818,1.01e-06,0.3806228373702422,2,0,HXAND | XAND,
iDT1294Photo -> DSM123,remove,RPE_RS16120,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,40.713,2.2600000000000003e-144,0.947887323943662,1,0,AACPS6,
iDT1294Photo -> DSM123,remove,RPE_RS16125,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,40.792,5.41e-113,0.986328125,7,0,2AGPEAT120 | 2AGPEAT141 | 2AGPEAT161 | CRNCAL2 | CRNDCAL2 | CTBTCAL2 | PERD,
iDT1294Photo -> DSM123,remove,RPE_RS16170,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,35.388,6.75e-84,0.9063063063063064,3,0,2AGPEAT120 | 2AGPEAT141 | 2AGPEAT161,
iDT1294Photo -> DSM123,remove,RPE_RS16175,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,40.385,6.02e-35,0.9961685823754788,6,0,ATHRDHr | DHBD | DSERDHr | LSERDHr | MSAR | SBTPD,
iDT1294Photo -> DSM123,remove,RPE_RS16595,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,57.805,9.26e-153,0.9557109557109555,1,0,CDGUNPD,
iDT1294Photo -> DSM123,remove,RPE_RS16685,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,41.779,9.37e-77,0.9048780487804878,3,0,FUSAtpp | NOVBCNtpp | RFAMPtpp,
iDT1294Photo -> DSM123,remove,RPE_RS17185,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,33.569,1.6499999999999999e-38,0.9433333333333334,1,0,CITL,
iDT1294Photo -> DSM123,remove,RPE_RS17230,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,58.0,2.4999999999999997e-34,1.0,7,0,APH120 | APH140 | APH141 | APH160 | APH161 | APH180 | APH181,
iDT1294Photo -> DSM123,remove,RPE_RS17270,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,42.105,7.720000000000001e-29,0.4384615384615384,1,0,CDGUNPD,
iDT1294Photo -> DSM123,remove,RPE_RS17585,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,54.754,0.0,0.890282131661442,2,0,FEENTER2tpp | SALCHS4abcpp,
iDT1294Photo -> DSM123,remove,RPE_RS18145,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,37.383,1.04e-05,0.3262195121951219,7,0,DPHAPC100 | DPHAPC120 | DPHAPC121 | DPHAPC140 | DPHAPC141 | DPHAPC60 | DPHAPC80,
iDT1294Photo -> DSM123,remove,RPE_RS18150,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,59.744,8.42e-101,0.9601226993865032,2,0,CYSS | CYSS_2,
iDT1294Photo -> DSM123,remove,RPE_RS18230,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,34.146,7.23e-06,0.3426183844011142,2,0,HKNDDH | HKNTDH,
iDT1294Photo -> DSM123,remove,RPE_RS18260,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,35.455,2.7e-11,0.3832752613240418,2,0,CHOLID | PERD,
iDT1294Photo -> DSM123,remove,RPE_RS18500,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,39.918,4.31e-48,0.3957654723127036,3,0,CDGUNPD | PDE1 | PDE4,
iDT1294Photo -> DSM123,remove,RPE_RS18585,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,62.921,1.6e-119,0.9888888888888888,6,0,E4PP | F6PP | G3PT | G6PP | MN6PP | R5PP,
iDT1294Photo -> DSM123,remove,RPE_RS18595,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,64.769,0.0,0.998463901689708,4,0,AMALT1 | AMALT2 | AMALT3 | AMALT4,
iDT1294Photo -> DSM123,remove,RPE_RS18620,,bbh_hit_not_selected_gene_removed,BBH hit exists but mapped target gene not retained in DSM123 draft after model pruning.,D:\Project\ai_project\DSM123\workflow1\bbh\Rpal_BisA53_vs_DSM123_parsed.csv,inferred,46.262,4.61e-81,0.9953488372093025,2,0,GLYCK | GLYCK2,
