gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
RPE_RS09655,ACXYSJ_15845,78.322,286,62,0,1,286,1,286,1.68e-165,459.0,301,0.9501661129568106,<=>
RPE_RS16575,ACXYSJ_10395,84.834,422,64,0,1,422,1,422,0.0,746.0,422,1.0,<=>
RPE_RS13885,ACXYSJ_12595,76.744,86,20,0,1,86,1,86,3.81e-36,114.0,86,1.0,<=>
RPE_RS24510,ACXYSJ_12120,44.444,135,73,2,24,157,7,140,5.020000000000001e-27,97.4,190,0.7105263157894737,->
RPE_RS03955,ACXYSJ_01215,65.0,140,48,1,38,176,41,180,1.14e-57,176.0,181,0.7734806629834254,<=>
RPE_RS23765,ACXYSJ_22680,75.573,131,32,0,1,131,1,131,5.64e-70,203.0,131,1.0,<=>
RPE_RS21815,ACXYSJ_06040,78.525,610,130,1,1,610,1,609,0.0,993.0,615,0.991869918699187,<=>
RPE_RS15445,ACXYSJ_03890,83.895,267,43,0,8,274,7,273,2.71e-173,476.0,274,0.9744525547445255,<=>
RPE_RS24520,ACXYSJ_02825,83.242,364,61,0,1,364,1,364,0.0,611.0,370,0.9837837837837838,<=>
RPE_RS19070,ACXYSJ_06910,66.176,136,44,2,1,134,1,136,3.2399999999999996e-54,164.0,136,1.0,<=>
RPE_RS08305,ACXYSJ_16930,83.265,245,41,0,8,252,1,245,1.82e-147,409.0,252,0.9722222222222222,<=>
RPE_RS03575,ACXYSJ_22775,61.823,1163,348,23,1,1096,1,1134,0.0,1138.0,1096,1.061131386861314,<=>
RPE_RS06010,ACXYSJ_06515,31.515,165,95,3,168,315,159,322,2.56e-12,63.5,318,0.5188679245283019,->
RPE_RS06585,ACXYSJ_06205,89.231,325,35,0,3,327,3,327,0.0,598.0,327,0.9938837920489296,<=>
RPE_RS21820,ACXYSJ_21980,64.894,188,65,1,2,189,3,189,2.2300000000000003e-79,232.0,189,0.9947089947089947,<=>
RPE_RS16110,ACXYSJ_18245,31.818,110,67,4,112,219,153,256,1.01e-06,46.2,289,0.3806228373702422,->
RPE_RS13845,ACXYSJ_12635,85.788,387,54,1,4,390,6,391,0.0,679.0,390,0.9923076923076923,<=>
RPE_RS00525,ACXYSJ_01585,79.771,262,53,0,10,271,14,275,2.29e-122,347.0,271,0.966789667896679,<=>
RPE_RS06590,ACXYSJ_06210,88.856,341,38,0,1,341,1,341,0.0,593.0,341,1.0,<=>
RPE_RS23695,ACXYSJ_03230,68.718,195,60,1,5,199,6,199,1.7799999999999999e-90,261.0,201,0.9701492537313433,<=>
RPE_RS18175,ACXYSJ_06695,36.842,38,24,0,47,84,43,80,0.000212,36.6,128,0.296875,->
RPE_RS19205,ACXYSJ_06775,81.886,403,73,0,1,403,1,403,0.0,681.0,414,0.9734299516908212,<=>
RPE_RS11485,ACXYSJ_04810,46.41,390,198,2,333,718,362,744,5.48e-101,327.0,730,0.5342465753424658,->
RPE_RS01955,ACXYSJ_00570,84.287,891,122,4,1,887,1,877,0.0,1540.0,889,1.0022497187851518,<=>
RPE_RS15615,ACXYSJ_05940,88.889,243,27,0,1,243,1,243,2.31e-148,410.0,243,1.0,<=>
RPE_RS03700,ACXYSJ_21795,76.531,196,46,0,3,198,5,200,2.5199999999999997e-104,296.0,198,0.98989898989899,<=>
RPE_RS06095,ACXYSJ_19170,42.857,56,21,2,49,103,803,848,0.000162,37.0,125,0.448,->
RPE_RS20475,ACXYSJ_19585,92.593,108,6,1,1,106,1,108,3.76e-66,192.0,106,1.0188679245283019,<=>
RPE_RS08790,ACXYSJ_19850,71.038,549,158,1,1,548,1,549,0.0,769.0,552,0.9945652173913043,<=>
RPE_RS11030,ACXYSJ_02895,23.218,435,272,13,17,428,7,402,1.47e-09,56.6,447,0.9731543624161074,<=>
RPE_RS00020,ACXYSJ_18065,30.035,283,120,16,155,400,2829,3070,9.86e-05,42.0,431,0.6566125290023201,->
RPE_RS18440,ACXYSJ_08335,80.428,327,64,0,1,327,1,327,0.0,520.0,329,0.993920972644377,<=>
RPE_RS19525,ACXYSJ_18285,29.208,404,257,12,512,906,56,439,2.03e-31,125.0,906,0.445916114790287,->
RPE_RS01090,ACXYSJ_01630,90.805,348,32,0,1,348,1,348,0.0,674.0,350,0.9942857142857143,<=>
RPE_RS24340,ACXYSJ_22255,75.372,471,113,1,1,468,1,471,0.0,661.0,477,0.9874213836477987,<=>
RPE_RS15680,ACXYSJ_10950,83.486,109,18,0,1,109,1,109,8.99e-70,201.0,109,1.0,<=>
RPE_RS03165,ACXYSJ_13980,69.415,376,113,1,1,374,1,376,0.0,546.0,380,0.9894736842105263,<=>
RPE_RS10680,ACXYSJ_08050,75.626,759,184,1,1,759,1,758,0.0,1137.0,760,0.9986842105263158,<=>
RPE_RS19375,ACXYSJ_23335,87.394,944,119,0,1,944,1,944,0.0,1480.0,959,0.9843587069864442,<=>
RPE_RS09660,ACXYSJ_15840,76.389,144,34,0,3,146,2,145,3.5000000000000004e-70,205.0,148,0.972972972972973,<=>
RPE_RS10490,ACXYSJ_07875,63.527,414,126,6,1,398,1,405,4.1299999999999995e-176,494.0,398,1.0402010050251256,<=>
RPE_RS06540,ACXYSJ_06145,60.638,94,22,6,1,79,1,94,6.149999999999999e-23,81.6,82,1.146341463414634,<=>
RPE_RS10760,ACXYSJ_08130,68.263,167,53,0,1,167,1,167,4.8e-64,191.0,167,1.0,<=>
RPE_RS25920,ACXYSJ_06755,77.778,45,10,0,8,52,1,45,2.76e-20,72.0,52,0.8653846153846154,<=>
RPE_RS14330,ACXYSJ_06785,35.714,84,42,2,22,100,17,93,8.59e-08,45.1,134,0.6268656716417911,->
RPE_RS14515,ACXYSJ_11780,64.516,248,82,3,1,248,1,242,8.19e-102,293.0,248,1.0,<=>
RPE_RS13890,ACXYSJ_12590,84.94,166,25,0,1,166,1,166,1.37e-105,296.0,166,1.0,<=>
RPE_RS07105,ACXYSJ_04995,74.457,184,47,0,1,184,1,184,7.24e-97,276.0,187,0.983957219251337,<=>
RPE_RS22025,ACXYSJ_20605,71.781,365,103,0,1,365,1,365,1.2199999999999998e-170,477.0,366,0.9972677595628415,<=>
RPE_RS02610,ACXYSJ_02880,68.595,363,112,2,1,361,1,363,2.16e-179,499.0,361,1.005540166204986,<=>
RPE_RS20265,ACXYSJ_14550,29.114,158,82,6,249,405,299,427,2.53e-06,47.4,583,0.27101200686106347,<=>
RPE_RS19535,ACXYSJ_18285,27.512,418,270,18,23,427,39,436,4.55e-20,89.0,435,0.960919540229885,->
RPE_RS03305,ACXYSJ_03185,85.965,342,48,0,1,342,1,342,0.0,590.0,342,1.0,<=>
RPE_RS06275,ACXYSJ_20875,61.995,371,141,0,1,371,1,371,6.61e-140,400.0,371,1.0,<=>
RPE_RS15540,ACXYSJ_18930,77.093,454,103,1,5,457,1,454,0.0,734.0,457,0.9934354485776805,<=>
RPE_RS09405,ACXYSJ_16105,67.708,192,60,2,13,204,12,201,1.35e-89,259.0,204,0.9411764705882353,<=>
RPE_RS07565,ACXYSJ_17475,71.963,535,147,2,1,532,1,535,0.0,733.0,535,1.0,<=>
RPE_RS00205,ACXYSJ_23225,93.529,170,11,0,1,170,1,170,1.38e-109,306.0,170,1.0,<=>
RPE_RS01580,ACXYSJ_24170,71.282,195,54,2,4,196,2,196,7.54e-96,274.0,199,0.9798994974874372,<=>
RPE_RS17940,ACXYSJ_09035,93.798,129,8,0,1,129,1,129,1.16e-84,240.0,129,1.0,<=>
RPE_RS11495,ACXYSJ_17055,23.204,362,237,10,13,354,21,361,1.07e-06,47.4,406,0.8916256157635468,->
RPE_RS24365,ACXYSJ_16185,64.286,28,10,0,27,54,28,55,2.63e-05,37.7,116,0.2413793103448276,<=>
RPE_RS09870,ACXYSJ_15810,39.168,457,254,13,5,444,16,465,5.39e-77,245.0,453,1.0088300220750552,->
RPE_RS08900,ACXYSJ_20945,79.739,306,57,1,1,301,1,306,3e-156,436.0,301,1.0166112956810631,<=>
RPE_RS22800,ACXYSJ_05625,67.073,82,27,0,1,82,1,82,1.32e-26,90.9,90,0.9111111111111111,<=>
RPE_RS16990,ACXYSJ_10065,74.216,287,70,2,5,290,4,287,2.2800000000000003e-157,437.0,290,0.9896551724137931,<=>
RPE_RS11055,ACXYSJ_15270,56.889,225,97,0,4,228,7,231,3.68e-90,263.0,233,0.9656652360515021,<=>
RPE_RS13805,ACXYSJ_12690,59.075,281,75,4,1,256,1,266,3.2199999999999997e-69,211.0,256,1.09765625,<=>
RPE_RS04870,ACXYSJ_05845,84.615,117,18,0,1,117,1,117,1.4199999999999999e-67,196.0,117,1.0,<=>
RPE_RS24190,ACXYSJ_22105,88.841,466,52,0,1,466,1,466,0.0,850.0,466,1.0,<=>
RPE_RS22645,ACXYSJ_21375,64.12,301,108,0,1,301,1,301,2.02e-127,362.0,301,1.0,<=>
RPE_RS01385,ACXYSJ_23955,89.873,316,32,0,1,316,1,316,0.0,603.0,316,1.0,<=>
RPE_RS07955,ACXYSJ_17225,65.814,430,132,8,1,420,1,425,0.0,538.0,480,0.8958333333333334,<=>
RPE_RS21745,ACXYSJ_20320,79.817,327,66,0,1,327,1,327,0.0,531.0,327,1.0,<=>
RPE_RS06665,ACXYSJ_14250,34.259,216,122,7,1,213,1,199,1.41e-20,84.0,228,0.9473684210526315,->
RPE_RS23550,ACXYSJ_04400,84.322,236,36,1,1,236,1,235,3.46e-135,377.0,236,1.0,<=>
RPE_RS03380,ACXYSJ_22735,81.481,162,27,1,1,159,1,162,1.17e-93,266.0,160,1.0125,<=>
RPE_RS18055,ACXYSJ_08940,72.24,317,88,0,1,317,1,317,6.9e-160,446.0,317,1.0,<=>
RPE_RS07920,ACXYSJ_20085,74.89,454,114,0,13,466,13,466,0.0,717.0,468,0.9700854700854701,<=>
RPE_RS13110,ACXYSJ_11510,84.681,470,67,1,1,465,1,470,0.0,800.0,465,1.010752688172043,<=>
RPE_RS20130,ACXYSJ_19030,66.351,211,71,0,93,303,3,213,2.18e-95,278.0,303,0.6963696369636964,<=>
RPE_RS22700,ACXYSJ_21440,52.015,273,111,2,1,253,1,273,3.53e-85,253.0,264,1.0340909090909092,->
RPE_RS10730,ACXYSJ_08090,75.658,152,37,0,23,174,1,152,7.93e-91,259.0,175,0.8685714285714285,<=>
RPE_RS07135,ACXYSJ_05015,78.082,438,96,0,12,449,25,462,0.0,706.0,449,0.9755011135857461,<=>
RPE_RS01295,ACXYSJ_01775,84.0,175,28,0,1,175,1,175,3.3900000000000003e-110,309.0,177,0.9887005649717514,<=>
RPE_RS11670,ACXYSJ_08540,86.567,201,27,0,5,205,4,204,2.4999999999999997e-131,364.0,205,0.9804878048780488,<=>
RPE_RS02510,ACXYSJ_02035,91.111,180,16,0,1,180,1,180,1.39e-121,338.0,180,1.0,<=>
RPE_RS12760,ACXYSJ_11235,91.533,437,37,0,1,437,1,437,0.0,833.0,440,0.9931818181818182,<=>
RPE_RS20745,ACXYSJ_05590,77.574,272,61,0,1,272,1,272,3.0900000000000002e-161,446.0,274,0.9927007299270073,<=>
RPE_RS13830,ACXYSJ_12650,80.383,209,37,2,1,205,1,209,1.52e-112,317.0,205,1.0195121951219512,<=>
RPE_RS15535,ACXYSJ_18935,88.136,649,76,1,1,649,1,648,0.0,1176.0,649,1.0,<=>
RPE_RS16865,ACXYSJ_10180,83.981,206,33,0,1,206,1,206,2.35e-123,344.0,206,1.0,<=>
RPE_RS17185,ACXYSJ_23695,33.569,283,179,5,14,290,2,281,1.6499999999999999e-38,134.0,300,0.9433333333333334,<=>
RPE_RS13970,ACXYSJ_12510,72.626,179,46,3,1,178,1,177,8.02e-81,236.0,186,0.9623655913978495,<=>
RPE_RS09830,ACXYSJ_15670,82.036,334,60,0,8,341,5,338,0.0,585.0,341,0.9794721407624634,<=>
RPE_RS04435,ACXYSJ_04625,73.563,435,115,0,1,435,15,449,0.0,650.0,435,1.0,<=>
RPE_RS21700,ACXYSJ_04685,51.661,271,97,7,1,248,1,260,3.45e-73,221.0,249,1.0883534136546185,<=>
RPE_RS09415,ACXYSJ_16095,65.414,133,45,1,1,132,1,133,4.51e-52,159.0,145,0.9172413793103448,<=>
RPE_RS09965,ACXYSJ_15540,63.71,124,44,1,1,124,1,123,3.2000000000000004e-47,147.0,150,0.8266666666666667,<=>
RPE_RS00120,ACXYSJ_23100,79.642,447,91,0,14,460,17,463,0.0,669.0,461,0.9696312364425163,<=>
RPE_RS09355,ACXYSJ_16140,80.882,136,26,0,1,136,1,136,3.22e-78,224.0,136,1.0,<=>
RPE_RS13940,ACXYSJ_00955,59.829,117,47,0,1,117,1,117,7.11e-52,157.0,122,0.9590163934426229,<=>
RPE_RS18670,ACXYSJ_07425,80.0,100,20,0,1,100,1,100,1.07e-58,172.0,100,1.0,<=>
RPE_RS21685,ACXYSJ_04710,80.631,666,124,5,23,688,2,662,0.0,1101.0,696,0.9568965517241379,<=>
RPE_RS09205,ACXYSJ_16295,82.322,1154,161,3,1,1154,1,1111,0.0,1914.0,1154,1.0,<=>
RPE_RS24695,ACXYSJ_17225,35.977,353,211,6,1,346,1,345,3.34e-59,209.0,1068,0.33052434456928836,->
RPE_RS03315,ACXYSJ_03175,76.712,73,17,0,1,73,1,73,6.4399999999999994e-24,83.2,76,0.9605263157894737,<=>
RPE_RS04550,ACXYSJ_21770,64.085,284,98,3,18,297,21,304,3.72e-112,324.0,301,0.9435215946843853,<=>
RPE_RS04385,ACXYSJ_04580,87.423,326,41,0,1,326,1,326,0.0,590.0,326,1.0,<=>
RPE_RS10100,ACXYSJ_15405,82.569,109,19,0,1,109,1,109,1.65e-62,183.0,109,1.0,<=>
RPE_RS07900,ACXYSJ_17275,75.877,228,55,0,1,228,1,228,8.45e-108,307.0,228,1.0,<=>
RPE_RS07390,ACXYSJ_17660,55.172,203,82,3,1,201,1,196,6.55e-64,211.0,455,0.4461538461538462,<=>
RPE_RS14575,ACXYSJ_11710,79.538,303,58,2,1,303,1,299,2.35e-173,479.0,305,0.9934426229508196,<=>
RPE_RS07915,ACXYSJ_17255,73.743,179,47,0,1,179,1,179,1.4499999999999999e-84,245.0,194,0.9226804123711341,<=>
RPE_RS06575,ACXYSJ_06195,72.941,510,136,2,17,524,25,534,0.0,712.0,524,0.9732824427480916,<=>
RPE_RS00395,ACXYSJ_17715,38.319,595,316,12,2,569,7,577,1.0199999999999999e-106,330.0,586,1.015358361774744,->
RPE_RS12105,ACXYSJ_10905,71.023,176,51,0,27,202,40,215,5.840000000000001e-79,232.0,202,0.8712871287128713,<=>
RPE_RS05490,ACXYSJ_18050,26.176,489,293,14,18,476,2,452,5.77e-16,77.0,476,1.0273109243697478,->
RPE_RS09950,ACXYSJ_15555,87.255,612,78,0,1,612,1,612,0.0,1010.0,613,0.99836867862969,<=>
RPE_RS11235,ACXYSJ_23560,70.679,324,95,0,1,324,1,324,8.15e-162,451.0,324,1.0,<=>
RPE_RS05905,ACXYSJ_14165,38.961,77,46,1,234,310,663,738,6.85e-07,47.8,310,0.24838709677419354,->
RPE_RS01995,ACXYSJ_24575,81.303,829,144,7,1,821,1,826,0.0,1258.0,821,1.0097442143727162,<=>
RPE_RS01145,ACXYSJ_02235,83.594,256,42,0,1,256,22,277,1.1900000000000001e-156,434.0,256,1.0,<=>
RPE_RS08720,ACXYSJ_19920,72.857,140,38,0,1,140,1,140,8.47e-75,216.0,142,0.9859154929577465,<=>
RPE_RS13980,ACXYSJ_12500,91.339,127,11,0,1,127,1,127,1.3699999999999999e-81,232.0,127,1.0,<=>
RPE_RS11505,ACXYSJ_14965,59.006,161,65,1,20,180,20,179,3.06e-59,180.0,185,0.8702702702702703,<=>
RPE_RS15815,ACXYSJ_14260,56.522,69,27,1,1,69,1,66,9.42e-19,69.3,69,1.0,<=>
RPE_RS24390,ACXYSJ_22300,78.313,415,83,3,2,409,6,420,0.0,650.0,412,1.0072815533980584,<=>
RPE_RS02345,ACXYSJ_01820,73.805,481,117,3,1,473,1,480,0.0,649.0,479,1.0041753653444676,<=>
RPE_RS07460,ACXYSJ_02560,40.706,425,246,3,375,798,304,723,5.6e-93,305.0,831,0.5114320096269555,->
RPE_RS12625,ACXYSJ_11105,80.815,417,80,0,2,418,15,431,0.0,706.0,418,0.9976076555023924,<=>
RPE_RS19000,ACXYSJ_12020,44.099,161,79,5,95,250,221,375,2.0900000000000002e-29,112.0,261,0.6168582375478927,->
RPE_RS01000,ACXYSJ_01710,90.093,535,51,2,3,536,2,535,0.0,962.0,539,0.9925788497217068,<=>
RPE_RS03060,ACXYSJ_18145,92.448,384,29,0,1,384,1,384,0.0,704.0,384,1.0,<=>
RPE_RS17220,ACXYSJ_09840,91.358,81,7,0,1,81,1,81,1.79e-49,147.0,81,1.0,<=>
RPE_RS09635,ACXYSJ_15880,81.0,100,19,0,1,100,1,100,5.97e-50,151.0,107,0.9345794392523364,<=>
RPE_RS06780,ACXYSJ_06380,76.608,171,39,1,6,176,1,170,1.37e-92,264.0,176,0.9715909090909091,<=>
RPE_RS09190,ACXYSJ_16310,84.892,417,55,5,1,413,1,413,0.0,702.0,413,1.0096852300242132,<=>
RPE_RS20590,ACXYSJ_07135,27.922,154,109,1,8,159,14,167,3.32e-11,59.3,257,0.5992217898832685,->
RPE_RS08645,ACXYSJ_20000,66.049,162,53,2,1,160,1,162,1.51e-44,142.0,167,0.9700598802395209,<=>
RPE_RS01095,ACXYSJ_01625,62.863,517,192,0,1,517,1,517,0.0,536.0,519,0.9961464354527938,<=>
RPE_RS18205,ACXYSJ_06675,32.624,141,85,4,368,503,9,144,4.29e-14,67.4,532,0.2650375939849624,->
RPE_RS15590,ACXYSJ_05915,92.135,267,21,0,1,267,1,267,4.97e-180,493.0,267,1.0,<=>
RPE_RS04120,ACXYSJ_00935,88.29,538,63,0,1,538,1,538,0.0,991.0,538,1.0,<=>
RPE_RS16775,ACXYSJ_10250,59.239,184,62,6,1,175,1,180,1.88e-50,157.0,175,1.0514285714285714,<=>
RPE_RS23845,ACXYSJ_04310,72.496,589,154,2,1,585,1,585,0.0,780.0,585,1.0068376068376068,<=>
RPE_RS12495,ACXYSJ_14530,46.809,94,41,4,50,137,47,137,1.37e-18,74.7,159,0.5911949685534591,<=>
RPE_RS15635,ACXYSJ_05960,83.456,272,43,2,1,271,1,271,1.68e-166,459.0,271,1.003690036900369,<=>
RPE_RS13985,ACXYSJ_12495,43.261,460,183,14,1,421,1,421,6.08e-86,268.0,466,0.9871244635193133,<=>
RPE_RS07240,ACXYSJ_05200,94.262,366,21,0,1,366,1,366,0.0,703.0,366,1.0,<=>
RPE_RS21035,ACXYSJ_17875,79.583,240,49,0,1,240,1,240,1.84e-131,368.0,242,0.9917355371900827,<=>
RPE_RS07220,ACXYSJ_05690,77.612,268,60,0,3,270,4,271,4.2e-152,424.0,282,0.950354609929078,<=>
RPE_RS12995,ACXYSJ_11425,84.024,338,54,0,1,338,1,338,0.0,559.0,340,0.9941176470588236,<=>
RPE_RS19690,ACXYSJ_19235,62.222,90,32,2,1,89,1,89,5.2099999999999994e-23,82.4,96,0.9375,<=>
RPE_RS01555,ACXYSJ_24145,90.728,906,84,0,1,906,1,906,0.0,1712.0,906,1.0,<=>
RPE_RS06710,ACXYSJ_06310,94.0,50,3,0,1,50,1,50,4.7e-30,97.4,57,0.8771929824561403,<=>
RPE_RS14595,ACXYSJ_11685,90.354,311,29,1,25,334,4,314,0.0,543.0,335,0.9283582089552239,<=>
RPE_RS21005,ACXYSJ_17850,91.228,399,35,0,1,399,1,399,0.0,737.0,399,1.0,<=>
RPE_RS19840,ACXYSJ_11640,46.429,56,30,0,14,69,18,73,3.88e-12,55.1,118,0.4745762711864407,<=>
RPE_RS03685,ACXYSJ_21780,91.408,547,46,1,1,547,1,546,0.0,1045.0,547,1.0,<=>
RPE_RS16625,ACXYSJ_10345,63.636,319,108,3,1,318,1,312,2.6699999999999998e-115,333.0,330,0.9666666666666667,<=>
RPE_RS07235,ACXYSJ_05195,77.612,201,43,1,1,201,1,199,1.94e-115,324.0,202,0.995049504950495,<=>
RPE_RS04590,ACXYSJ_21695,90.476,315,30,0,1,315,1,315,0.0,597.0,318,0.9905660377358491,<=>
RPE_RS23605,ACXYSJ_03310,86.717,399,53,0,1,399,1,399,0.0,694.0,399,1.0,<=>
RPE_RS20555,ACXYSJ_19670,67.638,309,99,1,1,308,1,309,1.37e-146,412.0,319,0.9686520376175548,<=>
RPE_RS02660,ACXYSJ_23565,66.667,258,85,1,11,268,21,277,1.9899999999999998e-119,340.0,271,0.9520295202952029,<=>
RPE_RS20135,ACXYSJ_19035,75.0,172,43,0,1,172,1,172,3.29e-91,260.0,172,1.0,<=>
RPE_RS18115,ACXYSJ_08890,87.023,262,34,0,1,262,1,262,3.9200000000000003e-169,465.0,262,1.0,<=>
RPE_RS16350,ACXYSJ_14795,44.524,420,209,3,4,423,2,397,1.9600000000000002e-116,345.0,450,0.9333333333333333,<=>
RPE_RS13905,ACXYSJ_12575,90.411,146,14,0,1,146,1,146,6.26e-91,258.0,157,0.9299363057324841,<=>
RPE_RS16710,ACXYSJ_10085,44.022,184,89,5,147,323,277,453,3.8599999999999994e-42,149.0,350,0.5257142857142857,->
RPE_RS08345,ACXYSJ_16895,88.39,267,31,0,1,267,1,267,3.5e-174,479.0,281,0.9501779359430605,<=>
RPE_RS14095,ACXYSJ_12220,86.364,66,9,0,1,66,1,66,8.08e-39,120.0,70,0.9428571428571428,<=>
RPE_RS11120,ACXYSJ_01120,42.553,47,26,1,1,46,153,199,3.07e-06,40.8,90,0.5222222222222223,->
RPE_RS25900,ACXYSJ_08605,65.714,35,12,0,19,53,2,36,5.5e-14,56.6,63,0.5555555555555556,<=>
RPE_RS21060,ACXYSJ_17895,88.295,393,46,0,1,393,1,393,0.0,686.0,393,1.0,<=>
RPE_RS11060,ACXYSJ_21110,50.391,256,126,1,43,297,32,287,1.07e-91,272.0,330,0.7757575757575758,<=>
RPE_RS23025,ACXYSJ_05705,77.579,504,112,1,1,504,1,503,0.0,798.0,504,1.0,<=>
RPE_RS06605,ACXYSJ_02200,46.296,108,58,0,244,351,217,324,1.88e-28,110.0,384,0.28125,->
RPE_RS01205,ACXYSJ_02150,67.778,360,116,0,1,360,1,360,1.56e-136,391.0,370,0.972972972972973,<=>
RPE_RS18285,ACXYSJ_08610,60.163,246,97,1,4,249,15,259,1.2e-102,296.0,251,0.9800796812749004,<=>
RPE_RS01855,ACXYSJ_00690,87.374,198,25,0,1,198,1,198,2.87e-120,336.0,198,1.0,<=>
RPE_RS04795,ACXYSJ_05785,75.632,673,163,1,1,672,1,673,0.0,867.0,672,1.0014880952380953,<=>
RPE_RS08705,ACXYSJ_19940,60.806,273,107,0,1,273,1,273,4.87e-120,342.0,275,0.9927272727272727,<=>
RPE_RS08890,ACXYSJ_20955,81.818,330,60,0,1,330,1,330,0.0,560.0,330,1.0,<=>
RPE_RS24025,ACXYSJ_22485,86.626,329,42,2,4,330,1,329,0.0,549.0,332,0.9909638554216867,<=>
RPE_RS14360,ACXYSJ_12025,90.566,159,15,0,1,159,1,159,1.2e-103,291.0,159,1.0,<=>
RPE_RS02935,ACXYSJ_18250,92.562,242,18,0,1,242,1,242,2.43e-164,451.0,242,1.0,<=>
RPE_RS19920,ACXYSJ_14105,92.8,125,9,0,1,125,1,125,9.12e-80,228.0,125,1.0,<=>
RPE_RS11435,ACXYSJ_15015,86.458,96,13,0,1,96,1,96,3.24e-61,178.0,96,1.0,->
RPE_RS06190,ACXYSJ_02710,37.736,53,32,1,16,68,35,86,0.000594,36.6,213,0.24882629107981222,->
RPE_RS08020,ACXYSJ_17160,81.276,956,176,3,1,956,1,953,0.0,1533.0,962,0.9937629937629938,<=>
RPE_RS08995,ACXYSJ_16450,57.866,909,375,6,11,917,1,903,0.0,1026.0,939,0.9680511182108626,<=>
RPE_RS02135,ACXYSJ_22040,91.128,541,48,0,1,541,1,541,0.0,1003.0,541,1.0,<=>
RPE_RS19255,ACXYSJ_09275,98.054,257,5,0,1,257,1,257,0.0,506.0,257,1.0,<=>
RPE_RS05850,ACXYSJ_09625,37.838,74,43,2,276,349,10,80,1.08e-09,52.0,359,0.20612813370473537,->
RPE_RS09455,ACXYSJ_16050,73.404,188,50,0,1,188,1,188,2.39e-104,295.0,188,1.0,<=>
RPE_RS00745,ACXYSJ_02320,85.507,414,60,0,1,414,1,414,0.0,699.0,414,1.0,<=>
RPE_RS16675,ACXYSJ_10085,40.496,121,69,1,1,118,1,121,1.79e-21,89.4,229,0.5283842794759825,->
RPE_RS11320,ACXYSJ_15110,88.846,260,29,0,1,260,1,260,2.23e-177,485.0,260,1.0,<=>
RPE_RS10225,ACXYSJ_07665,95.455,550,25,0,1,550,1,550,0.0,1084.0,550,1.0,<=>
RPE_RS00140,ACXYSJ_23130,91.304,23,2,0,52,74,52,74,1.06e-09,47.0,74,0.3108108108108108,<=>
RPE_RS04600,ACXYSJ_21680,78.998,419,87,1,18,436,3,420,0.0,677.0,438,0.95662100456621,<=>
RPE_RS04430,ACXYSJ_04620,71.25,80,22,1,1,79,1,80,4.55e-41,126.0,81,0.9876543209876543,<=>
RPE_RS23480,ACXYSJ_04465,96.557,639,22,0,1,639,1,639,0.0,1259.0,639,1.0,<=>
RPE_RS17125,ACXYSJ_09920,74.074,216,56,0,1,216,1,216,8.480000000000001e-123,344.0,219,0.9863013698630136,<=>
RPE_RS14370,ACXYSJ_12015,86.139,101,14,0,1,101,1,101,7.709999999999999e-55,163.0,101,1.0,<=>
RPE_RS13000,ACXYSJ_11430,66.614,635,210,2,1,634,1,634,0.0,851.0,634,1.001577287066246,<=>
RPE_RS04070,ACXYSJ_21185,26.72,378,243,13,5,370,44,399,7.42e-11,60.5,385,0.9818181818181818,->
RPE_RS20795,ACXYSJ_05535,92.628,529,39,0,3,531,2,530,0.0,990.0,531,0.9962335216572504,<=>
RPE_RS20120,ACXYSJ_19020,92.042,666,52,1,1,666,1,665,0.0,1218.0,666,1.0,<=>
RPE_RS06310,ACXYSJ_20840,86.722,482,58,2,1,482,1,476,0.0,849.0,489,0.9856850715746421,<=>
RPE_RS01420,ACXYSJ_23980,95.89,511,21,0,1,511,1,511,0.0,991.0,511,1.0,<=>
RPE_RS18445,ACXYSJ_08330,91.857,307,24,1,1,306,1,307,0.0,567.0,306,1.0032679738562091,<=>
RPE_RS02400,ACXYSJ_24325,68.984,374,116,0,1,374,19,392,2.85e-176,493.0,378,0.9894179894179894,<=>
RPE_RS11860,ACXYSJ_08655,78.571,70,15,0,1,70,1,70,8.650000000000001e-37,115.0,70,1.0,<=>
RPE_RS17650,ACXYSJ_13840,48.428,318,163,1,9,326,14,330,8.749999999999999e-104,305.0,329,0.9665653495440729,<=>
RPE_RS10580,ACXYSJ_07955,91.667,468,39,0,1,468,1,468,0.0,855.0,468,1.0,<=>
RPE_RS23230,ACXYSJ_23605,81.503,519,96,0,1,519,1,519,0.0,843.0,519,1.0,<=>
RPE_RS23730,ACXYSJ_22715,92.308,156,12,0,2,157,24,179,4.6499999999999993e-104,292.0,157,0.9936305732484076,<=>
RPE_RS11390,ACXYSJ_15030,85.657,251,36,0,1,251,1,251,6.09e-140,390.0,251,1.0,<=>
RPE_RS13900,ACXYSJ_12580,64.0,125,45,0,18,142,19,143,6.62e-58,174.0,147,0.8503401360544217,<=>
RPE_RS06570,ACXYSJ_06190,63.121,141,51,1,1,140,22,162,7.66e-57,172.0,146,0.9657534246575342,<=>
RPE_RS15070,ACXYSJ_14285,73.67,752,195,2,4,753,1,751,0.0,1094.0,761,0.988173455978975,<=>
RPE_RS01970,ACXYSJ_24600,75.595,168,41,0,34,201,1,168,2.9199999999999996e-89,256.0,203,0.8275862068965517,<=>
